"Sample Date","Facility","Species","Salvage","Acrefeet"
1993-10-11,SWP,26,0,12946
2014-04-06,SWP,26,0,3183
2018-11-29,CVP,26,0,6860
2021-12-18,SWP,26,0,11069
1995-12-06,CVP,26,0,8603
2009-02-12,CVP,26,0,4003
2020-08-12,SWP,26,0,2698
2020-03-12,CVP,26,0,5382
2007-10-09,SWP,26,0,5676
2000-06-08,CVP,26,204,3265
2017-02-21,CVP,26,0,7865
2005-04-27,CVP,26,0,4384
2019-11-19,SWP,26,NS,0
2005-11-05,SWP,26,0,5208
2022-08-12,CVP,26,0,5386
2001-07-30,CVP,26,0,8443
2013-12-21,SWP,26,0,4202
1994-04-22,SWP,26,0,743
2009-02-18,SWP,26,0,4112
2007-05-24,CVP,26,24,1683
2010-05-17,SWP,26,NS,0
2011-12-23,SWP,26,0,5187
2022-01-25,CVP,26,0,8345
2010-12-30,SWP,26,0,17000
2017-01-18,SWP,26,0,18719
1999-09-26,CVP,26,0,8260
2008-06-08,CVP,26,36,1687
2016-04-30,CVP,26,0,1970
2013-11-22,SWP,26,0,2341
2012-07-29,CVP,26,0,7271
2000-10-29,SWP,26,18,13224
2000-05-12,SWP,26,108,2823
1996-04-03,CVP,26,0,8623
2012-03-19,SWP,26,0,2928
2017-09-18,CVP,26,0,8466
2019-02-20,CVP,26,0,8294
1995-03-25,CVP,26,0,1776
2019-07-27,SWP,26,0,13706
2009-09-09,SWP,26,0,6810
1996-04-26,SWP,26,0,1546
2012-02-15,CVP,26,1,3915
2002-12-24,SWP,26,150,14263
2015-04-06,CVP,26,0,1960
2018-09-20,SWP,26,0,11897
2020-06-18,CVP,26,0,5548
2008-03-21,SWP,26,0,3019
1993-12-05,SWP,26,0,12661
2011-11-26,SWP,26,0,2983
2010-03-10,SWP,26,0,8306
2001-08-20,CVP,26,0,7832
2002-10-28,CVP,26,0,8364
2013-07-19,CVP,26,0,7338
2022-02-14,CVP,26,0,3358
2004-01-17,CVP,26,120,8640
2002-01-28,CVP,26,12,8304
2022-08-18,CVP,26,0,5390
2016-05-27,CVP,26,0,1954
2002-04-01,CVP,26,0,8357
1998-04-13,CVP,26,0,1510
2020-01-04,SWP,26,0,4535
2002-05-09,SWP,26,52,1156
2009-01-11,SWP,26,0,3854
2022-08-24,CVP,26,0,5361
2010-04-19,SWP,26,0,1304
2013-01-28,SWP,26,0,1733
2013-11-28,CVP,26,0,1962
2018-12-31,CVP,26,0,8123
2011-06-23,CVP,26,0,7593
2014-01-29,CVP,26,0,492
2018-10-16,CVP,26,0,8428
2006-09-26,SWP,26,0,14027
1998-02-22,CVP,26,0,6054
1995-11-03,CVP,26,0,8519
1997-07-19,SWP,26,6,11764
1994-01-30,SWP,26,0,10596
2019-01-28,SWP,26,0,5820
2008-07-01,SWP,26,8,4037
2002-03-25,SWP,26,0,2383
2007-06-04,CVP,26,0,1702
1998-02-10,CVP,26,0,7161
2014-08-13,SWP,26,0,6673
2008-06-03,SWP,26,14,1272
2007-12-10,SWP,26,0,9095
2020-12-16,CVP,26,0,1662
2006-12-07,SWP,26,0,9792
1994-10-22,SWP,26,0,5443
2014-02-04,SWP,26,0,560
2018-12-21,SWP,26,0,8975
2004-12-10,SWP,26,0,8469
1995-10-04,CVP,26,0,8710
2019-05-05,SWP,26,0,2087
1996-08-10,CVP,26,0,7868
2006-11-12,SWP,26,0,11326
1998-10-23,SWP,26,0,8827
2014-05-15,CVP,26,0,1987
2021-08-18,SWP,26,0,546
1997-07-22,SWP,26,0,10756
2009-10-29,SWP,26,0,5289
2007-11-29,SWP,26,0,6770
2007-05-27,SWP,26,24,516
1999-08-14,SWP,26,0,13692
2022-01-25,SWP,26,0,2773
2014-05-01,CVP,26,4,4240
1994-10-22,CVP,26,0,3998
1996-12-23,CVP,26,0,8162
2004-03-24,CVP,26,12,8087
1997-04-30,CVP,26,168,1950
1994-08-19,CVP,26,0,4065
1994-02-27,SWP,26,10,5163
2018-03-02,SWP,26,0,7197
2005-11-01,CVP,26,0,8486
2014-04-19,SWP,26,0,744
1996-03-06,SWP,26,0,4786
2012-11-29,SWP,26,0,12057
2015-08-19,CVP,26,NS,0
2014-04-15,CVP,26,0,2934
2020-05-18,SWP,26,NS,0
2017-10-27,CVP,26,0,8664
2017-01-28,SWP,26,0,20297
1999-09-09,SWP,26,0,14197
1997-03-02,SWP,26,0,2772
2001-02-06,SWP,26,9,10783
2004-07-22,CVP,26,0,8802
2019-09-10,CVP,26,0,6058
2006-07-30,SWP,26,0,14032
1997-05-16,SWP,26,2252,2771
2018-03-27,SWP,26,0,9645
2008-09-02,SWP,26,0,3867
2020-12-14,CVP,26,0,1649
2012-06-01,SWP,26,2,3115
2015-12-05,CVP,26,0,796
2003-09-28,CVP,26,0,8911
2018-05-18,SWP,26,0,2122
2006-03-19,SWP,26,0,3116
2022-05-28,CVP,26,0,1802
2002-06-08,CVP,26,144,4298
2011-09-07,CVP,26,0,7417
2021-02-25,SWP,26,0,3393
2009-07-14,SWP,26,0,14168
2020-01-25,SWP,26,0,5209
2000-08-26,CVP,26,0,8552
2001-07-22,CVP,26,0,6705
1997-10-09,CVP,26,0,8472
2004-02-04,CVP,26,0,7578
2010-05-14,CVP,26,0,1639
2020-04-17,CVP,26,0,1963
1998-11-01,CVP,26,0,8370
1997-11-27,SWP,26,0,12987
2020-07-26,SWP,26,0,3350
2002-03-06,CVP,26,12,8293
2021-01-22,CVP,26,0,3287
2009-09-07,CVP,26,0,8130
2022-02-16,CVP,26,0,3360
2001-07-03,SWP,26,0,1885
1999-05-04,SWP,26,10,2695
2016-02-07,CVP,26,0,3895
2022-05-03,CVP,26,0,1794
2000-01-23,CVP,26,12,1443
2016-07-10,SWP,26,0,14091
2022-04-13,SWP,26,0,1022
2007-06-12,SWP,26,30,176
2019-05-07,SWP,26,0,1897
2021-03-14,CVP,26,0,737
1997-02-20,SWP,26,13,5614
2014-01-04,CVP,26,0,1589
2003-04-23,CVP,26,60,1700
1994-05-27,SWP,26,4338,4245
2000-07-30,SWP,26,0,9522
1995-06-16,CVP,26,0,8640
1999-04-10,SWP,26,21,9841
2016-03-12,SWP,26,0,5824
2014-11-26,SWP,26,0,6271
2019-12-29,SWP,26,0,14585
2011-04-24,SWP,26,0,12519
2014-10-02,CVP,26,0,3307
2020-02-17,SWP,26,0,3340
2010-11-08,CVP,26,0,8175
2018-10-22,SWP,26,0,7212
2012-03-02,SWP,26,6,2748
2007-01-02,SWP,26,0,9842
2003-02-26,SWP,26,42,7843
2022-05-20,SWP,26,0,1083
2004-06-28,CVP,26,0,8578
2022-01-24,CVP,26,0,8299
2011-06-20,SWP,26,0,13799
2009-11-26,SWP,26,0,6716
2003-03-02,CVP,26,36,8517
2010-04-29,CVP,26,0,1649
2010-03-28,SWP,26,0,8181
2004-06-20,SWP,26,66,3063
2002-03-14,SWP,26,0,10078
2001-02-07,CVP,26,12,5751
2014-08-13,CVP,26,0,1316
1993-11-12,SWP,26,0,5679
2011-08-02,SWP,26,0,14678
2005-07-12,CVP,26,0,8795
2011-05-13,CVP,26,0,3706
1997-04-30,SWP,26,0,2448
2013-01-02,SWP,26,0,6103
2002-11-27,SWP,26,0,4276
2006-07-27,SWP,26,0,14292
2014-05-19,CVP,26,0,1610
2007-11-11,SWP,26,0,3237
2004-05-27,SWP,26,99,1840
1995-07-27,SWP,26,0,11822
1996-12-01,CVP,26,0,8053
1999-03-23,CVP,26,12,8741
2022-07-02,CVP,26,0,3285
2013-08-24,CVP,26,0,8300
2009-01-28,CVP,26,0,4870
2013-06-12,CVP,26,0,1607
2015-04-29,SWP,26,0,1255
2014-11-22,CVP,26,0,1596
2012-05-31,CVP,26,4,3146
2005-10-15,CVP,26,0,8740
2007-08-15,CVP,26,0,8809
2008-04-20,SWP,26,0,1810
2009-11-16,CVP,26,0,6042
1997-08-21,SWP,26,0,10257
2011-04-12,CVP,26,0,3634
2001-02-20,CVP,26,168,6505
2021-07-18,SWP,26,0,455
2012-01-21,SWP,26,0,8313
2005-02-24,CVP,26,0,8948
1993-10-18,SWP,26,0,13043
2022-03-10,SWP,26,0,608
2014-04-01,CVP,26,0,5447
2005-01-13,CVP,26,24,8353
2017-10-31,CVP,26,0,8432
2022-02-01,SWP,26,0,825
2011-09-14,SWP,26,0,13904
2021-11-02,CVP,26,0,8363
2013-03-09,SWP,26,10,5489
2006-10-15,SWP,26,0,12780
2007-08-29,SWP,26,0,10794
2000-01-03,SWP,26,0,12681
2003-08-16,SWP,26,0,13965
2004-02-11,CVP,26,0,7349
2006-05-25,CVP,26,0,5660
2003-07-15,SWP,26,0,13927
2019-10-29,SWP,26,0,532
2016-10-23,CVP,26,0,8113
2015-03-07,CVP,26,0,5340
2009-07-20,CVP,26,0,8289
2007-12-21,CVP,26,0,7476
2018-05-24,SWP,26,0,2202
2021-05-13,CVP,26,0,1598
1997-11-12,CVP,26,0,8359
1995-07-02,CVP,26,0,8789
2005-01-09,SWP,26,0,12726
1994-05-28,SWP,26,1731,3668
2008-06-07,CVP,26,36,1687
2015-10-08,CVP,26,0,1596
2018-12-26,SWP,26,0,6570
2009-12-27,CVP,26,0,3948
2017-12-29,SWP,26,0,7519
2020-11-19,CVP,26,0,3643
2009-03-11,CVP,26,0,5564
2009-06-23,CVP,26,4,3321
2008-01-17,CVP,26,0,3808
2016-09-27,CVP,26,0,8410
1998-04-27,CVP,26,0,3817
2017-06-04,CVP,26,0,8706
1999-05-15,SWP,26,1078,4281
2016-02-06,CVP,26,0,3703
2004-10-23,CVP,26,0,8661
2004-09-29,SWP,26,0,10518
2010-04-29,SWP,26,0,1266
2013-05-20,SWP,26,82,1452
2015-11-15,SWP,26,0,1801
2017-05-02,SWP,26,0,10980
1994-08-30,SWP,26,0,10044
2013-04-09,SWP,26,0,2536
2020-04-20,SWP,26,0,2108
2018-03-24,CVP,26,0,6661
2002-11-16,SWP,26,0,10710
2012-10-29,CVP,26,0,6806
1997-12-20,CVP,26,0,7993
2011-02-12,CVP,26,0,3945
2013-12-09,SWP,26,0,2924
2016-05-02,SWP,26,0,1960
2019-11-13,CVP,26,0,1739
2006-05-16,CVP,26,0,1689
2007-02-10,SWP,26,0,4885
1995-04-12,CVP,26,12,5674
2020-10-22,CVP,26,0,5388
2008-08-09,SWP,26,0,3162
2010-11-09,CVP,26,0,8175
2003-05-16,SWP,26,0,438
2019-12-10,SWP,26,0,12609
1999-07-06,CVP,26,12,8820
1995-02-18,SWP,26,11,10918
1996-05-30,SWP,26,512,11833
2004-12-12,CVP,26,0,8325
1999-06-05,SWP,26,882,1448
2015-05-08,CVP,26,0,1288
1997-04-08,SWP,26,0,5147
2014-02-11,SWP,26,0,3979
2012-09-07,CVP,26,0,8640
2006-06-30,SWP,26,0,4206
2013-01-11,SWP,26,0,6803
2011-10-01,SWP,26,0,14072
2000-08-03,SWP,26,6,12466
2020-10-11,SWP,26,0,475
2022-09-04,CVP,26,0,3580
2004-02-15,SWP,26,0,12889
2007-09-14,SWP,26,0,9518
2002-12-17,SWP,26,0,8143
2007-01-31,CVP,26,0,8664
2015-08-05,CVP,26,0,601
1999-05-07,CVP,26,252,3775
2009-05-03,CVP,26,0,2027
1996-03-25,CVP,26,0,1770
2008-08-15,SWP,26,0,3019
2000-10-23,SWP,26,0,10484
2014-03-18,CVP,26,0,6645
2022-01-18,CVP,26,0,8060
2009-03-13,CVP,26,0,7292
2011-07-07,SWP,26,0,14016
2018-05-11,CVP,26,0,3599
1996-04-07,CVP,26,24,8281
2011-11-03,CVP,26,0,7851
2002-12-30,SWP,26,352,8009
2015-08-22,CVP,26,0,819
2008-06-09,CVP,26,24,1687
1995-10-07,SWP,26,0,4118
1999-01-20,SWP,26,0,4942
1999-07-13,CVP,26,0,8770
2020-01-18,SWP,26,0,3832
2022-04-13,CVP,26,0,1800
2009-05-24,CVP,26,0,1778
2009-09-24,CVP,26,0,8185
2016-12-12,CVP,26,0,6672
2009-08-02,SWP,26,0,9629
2006-03-29,CVP,26,0,1801
2007-05-29,SWP,26,58,624
2009-02-23,SWP,26,0,5809
2021-08-06,SWP,26,0,455
1994-07-21,SWP,26,0,1836
2011-06-06,CVP,26,0,7896
2013-10-18,CVP,26,0,5177
2019-07-03,SWP,26,0,12932
2006-12-26,CVP,26,0,8562
2021-11-16,CVP,26,0,7490
2000-10-31,CVP,26,0,8241
2008-01-25,CVP,26,8,7310
2008-09-21,SWP,26,0,2222
2012-11-14,CVP,26,0,2822
2009-11-21,CVP,26,0,3939
2009-06-09,SWP,26,0,926
2006-06-01,SWP,26,0,3725
1998-01-05,SWP,26,0,13855
2008-04-15,CVP,26,0,1665
2011-11-06,CVP,26,0,8447
2011-09-21,SWP,26,0,14050
2013-11-09,CVP,26,0,4977
1994-10-07,CVP,26,0,5617
2013-09-19,SWP,26,0,5723
2019-01-22,SWP,26,0,5017
2019-01-17,CVP,26,0,6744
2008-02-19,CVP,26,0,5094
2012-02-25,CVP,26,0,1979
2001-10-08,SWP,26,0,1132
2003-05-17,CVP,26,156,1705
2004-10-10,CVP,26,0,8704
2003-08-31,CVP,26,0,8619
2014-07-16,CVP,26,NS,0
2000-07-17,SWP,26,0,13730
2010-11-22,SWP,26,0,8904
2013-11-26,SWP,26,0,3879
2018-01-18,CVP,26,0,7037
2000-04-13,CVP,26,36,8391
2004-12-09,SWP,26,0,8509
2010-03-13,CVP,26,4,5709
2003-03-25,SWP,26,0,12926
2019-02-26,CVP,26,0,8567
2013-02-24,SWP,26,0,5710
2002-07-08,CVP,26,0,8576
2019-03-15,SWP,26,0,6755
1994-02-09,CVP,26,0,8400
1994-10-10,SWP,26,0,6262
1995-09-21,CVP,26,0,8862
2019-05-22,CVP,26,0,1958
2007-03-30,SWP,26,0,4978
1994-08-19,SWP,26,0,3485
1994-03-02,CVP,26,24,6382
2014-09-19,CVP,26,0,3266
2020-11-22,CVP,26,0,3631
2003-05-10,SWP,26,NS,0
2011-09-16,CVP,26,0,8222
2011-12-03,CVP,26,0,8049
2014-12-26,SWP,26,0,7272
2007-01-13,SWP,26,0,12140
2001-07-02,SWP,26,0,525
2001-08-03,SWP,26,0,9079
2010-04-10,CVP,26,0,1635
2004-10-24,SWP,26,0,8760
2021-11-18,SWP,26,0,797
2002-11-05,SWP,26,0,6742
2000-07-08,SWP,26,113,12735
2008-11-13,SWP,26,0,7504
1994-09-22,CVP,26,0,2050
2012-08-09,SWP,26,0,14075
2002-02-12,CVP,26,12,7009
2019-07-25,SWP,26,0,13299
2002-02-24,SWP,26,22,12913
2014-09-08,SWP,26,0,982
2005-12-06,CVP,26,0,8609
2012-01-19,CVP,26,0,3845
2019-09-19,SWP,26,0,14706
2013-04-05,CVP,26,NS,0
2014-07-20,SWP,26,0,2170
1997-08-05,SWP,26,0,11834
2020-12-13,CVP,26,0,1647
2008-11-05,SWP,26,0,3880
1997-04-12,SWP,26,0,7817
2012-10-16,SWP,26,0,4275
2005-12-02,CVP,26,0,8355
2001-05-23,SWP,26,1458,422
2010-10-11,CVP,26,0,8136
2000-01-28,CVP,26,84,6708
2007-11-19,SWP,26,0,8431
2012-02-01,SWP,26,0,5168
2008-03-14,SWP,26,0,2800
2006-12-25,SWP,26,0,14619
2008-03-29,CVP,26,0,2732
1995-10-08,CVP,26,0,8529
1994-11-02,CVP,26,0,2024
1999-12-01,SWP,26,0,11698
2009-12-09,SWP,26,0,3905
2021-12-07,CVP,26,0,1651
2012-05-25,CVP,26,0,1647
1996-11-01,SWP,26,0,11452
2000-08-06,SWP,26,0,13628
2010-08-15,CVP,26,0,8236
2015-09-03,CVP,26,0,3564
2001-04-06,CVP,26,24,4439
1995-02-13,SWP,26,7,7332
1999-09-29,CVP,26,0,8079
2006-10-01,CVP,26,0,8483
2021-04-06,CVP,26,0,806
2002-07-13,SWP,26,0,13054
2017-10-10,CVP,26,0,8695
2011-04-09,SWP,26,0,8792
2006-04-11,SWP,26,0,3826
2003-02-16,CVP,26,60,8313
2008-08-11,CVP,26,0,5479
1994-01-31,SWP,26,0,6606
2015-05-18,SWP,26,0,364
2008-06-26,SWP,26,2,2037
1996-01-30,SWP,26,23,5451
2012-06-25,SWP,26,0,3051
2003-04-14,SWP,26,0,9019
2012-02-28,CVP,26,4,3456
2019-03-08,SWP,26,0,10183
2013-12-16,SWP,26,0,4660
2013-02-21,CVP,26,0,5530
2005-05-03,SWP,26,0,1165
2005-09-02,CVP,26,0,8801
2020-12-30,SWP,26,0,2744
2021-02-05,SWP,26,0,5152
1994-09-12,CVP,26,0,8673
1994-10-12,SWP,26,0,6788
2000-01-10,SWP,26,0,12280
2018-07-07,CVP,26,0,7050
1996-11-27,CVP,26,0,8540
2021-03-27,CVP,26,0,1590
2012-09-27,CVP,26,0,8600
1998-01-02,SWP,26,0,13754
2015-11-20,SWP,26,0,1111
2012-01-31,CVP,26,1,6268
2015-08-20,CVP,26,NS,0
2018-03-30,SWP,26,0,12697
2001-03-06,CVP,26,60,4663
2004-07-22,SWP,26,0,13773
2004-11-28,SWP,26,0,3001
2021-11-01,CVP,26,0,7633
2006-01-05,SWP,26,0,6264
2018-03-24,SWP,26,0,7598
2004-03-14,SWP,26,42,15212
1998-07-22,SWP,26,0,7000
2022-02-23,CVP,26,0,1588
1994-11-08,CVP,26,0,2011
2006-10-28,CVP,26,0,8447
2015-09-04,SWP,26,0,1997
2018-02-20,CVP,26,0,1728
2007-05-08,SWP,26,0,1146
2006-11-10,SWP,26,0,9340
2004-04-22,SWP,26,NS,0
2007-02-18,SWP,26,0,4768
2001-04-15,SWP,26,0,5633
2005-01-11,SWP,26,0,17043
2012-04-16,CVP,26,0,3166
2020-05-03,SWP,26,0,788
2020-07-07,SWP,26,0,2373
1997-03-23,SWP,26,1,6695
2018-11-06,CVP,26,0,6878
2019-10-03,CVP,26,0,6870
2005-04-06,SWP,26,0,10782
2007-06-16,CVP,26,0,5108
2016-09-14,SWP,26,0,7309
2012-05-15,CVP,26,4,7926
2010-07-01,CVP,26,0,8012
2014-08-10,CVP,26,0,1128
2018-12-27,SWP,26,0,6818
2016-05-17,SWP,26,0,2132
2007-05-30,SWP,26,46,624
2010-11-25,CVP,26,0,8144
2013-07-05,SWP,26,0,11648
2011-10-18,CVP,26,0,7988
2009-10-03,CVP,26,0,8134
2001-12-05,SWP,26,0,8067
2022-07-15,SWP,26,0,1047
1999-11-11,SWP,26,0,9571
2007-08-01,SWP,26,0,13873
2016-05-10,CVP,26,0,1959
1993-12-11,SWP,26,4,12913
2002-06-25,CVP,26,0,8569
1999-12-25,CVP,26,12,7825
1996-05-02,CVP,26,0,1752
2018-10-28,CVP,26,0,8462
2000-10-27,CVP,26,0,8293
2015-10-18,SWP,26,0,546
2022-07-14,SWP,26,0,1074
2013-08-12,SWP,26,0,10883
2019-04-18,SWP,26,0,2052
2022-05-14,SWP,26,0,1249
1999-08-29,CVP,26,0,8694
1998-06-27,CVP,26,0,8467
1998-03-29,CVP,26,12,5307
2002-10-04,CVP,26,0,8508
2014-12-20,CVP,26,0,3873
2019-12-30,SWP,26,0,13403
2018-08-06,SWP,26,0,9176
2012-03-21,SWP,26,0,4368
2000-08-22,CVP,26,0,8749
2018-08-30,SWP,26,0,11279
2002-05-14,CVP,26,480,1644
2013-08-07,SWP,26,0,10168
2014-01-18,SWP,26,0,2855
2020-10-08,SWP,26,0,1120
2003-07-30,CVP,26,0,6832
2020-12-19,CVP,26,0,1631
2009-10-02,CVP,26,0,8125
2002-02-12,SWP,26,0,10298
2013-09-13,SWP,26,0,3968
2019-02-15,SWP,26,0,9227
1999-12-02,CVP,26,0,8118
2001-06-12,SWP,26,NS,0
2003-06-14,SWP,26,165,11344
2010-05-13,CVP,26,0,1636
2010-02-23,SWP,26,0,5993
2016-01-17,CVP,26,0,3775
1997-07-26,CVP,26,0,8707
2016-06-22,CVP,26,0,1550
2018-06-10,SWP,26,0,1491
2003-12-13,CVP,26,0,6753
2008-07-20,CVP,26,0,7544
1999-05-25,CVP,26,1272,4067
1998-02-21,CVP,26,0,7399
2015-07-05,SWP,26,0,560
2019-10-04,CVP,26,0,6935
2021-05-18,CVP,26,0,1592
2021-04-09,CVP,26,0,1591
2015-05-05,CVP,26,0,476
2021-09-07,SWP,26,0,476
2019-10-23,SWP,26,0,428
2012-11-02,SWP,26,0,3722
2012-10-12,CVP,26,0,8732
1997-08-31,SWP,26,0,12971
2004-04-27,SWP,26,0,1809
2009-11-22,SWP,26,0,2141
1996-12-10,CVP,26,0,7760
2012-07-15,CVP,26,0,8264
2020-04-06,CVP,26,0,6954
2014-08-29,CVP,26,0,1783
2014-06-01,CVP,26,0,1604
2002-05-12,CVP,26,348,1640
2012-01-26,SWP,26,0,5168
2006-08-07,SWP,26,0,13806
2012-10-17,SWP,26,0,4002
2021-04-13,SWP,26,0,809
1998-07-31,CVP,26,0,8969
2003-07-19,CVP,26,0,8921
2005-04-20,CVP,26,0,3910
2022-07-24,CVP,26,0,5382
2020-03-07,SWP,26,0,2010
2008-01-09,CVP,26,0,7553
2016-03-29,CVP,26,0,3867
2015-04-03,SWP,26,0,455
2019-04-25,SWP,26,0,1235
2011-02-11,SWP,26,0,14073
1999-03-25,SWP,26,0,3942
1997-04-28,CVP,26,36,1943
2021-12-16,SWP,26,0,5112
2001-02-17,SWP,26,77,7114
2017-01-01,SWP,26,0,5896
2005-10-14,CVP,26,0,8760
2006-03-04,CVP,26,0,8607
2011-06-24,SWP,26,0,13169
2017-09-08,SWP,26,0,11698
2009-03-31,CVP,26,0,5252
2005-09-23,SWP,26,0,13546
2021-08-29,SWP,26,0,455
2007-06-16,SWP,26,9,192
1996-06-02,CVP,26,0,9032
2012-07-05,SWP,26,0,12117
2017-09-05,SWP,26,0,11859
2018-03-26,CVP,26,0,6547
2012-03-22,CVP,26,0,5610
2022-04-07,CVP,26,0,1776
2008-11-29,SWP,26,0,2856
2019-12-28,CVP,26,0,6898
2019-05-05,CVP,26,0,1618
2019-05-28,SWP,26,0,3546
2003-03-18,SWP,26,0,13164
2012-12-29,CVP,26,4,3284
2016-06-30,CVP,26,0,8124
2005-02-28,CVP,26,0,8673
2022-04-30,SWP,26,0,1034
2013-02-15,CVP,26,0,4700
1995-03-03,SWP,26,0,3511
2022-03-22,SWP,26,0,1275
2019-03-22,CVP,26,0,3720
2019-01-17,SWP,26,0,4651
2002-05-27,CVP,26,300,1825
2012-01-02,SWP,26,0,8096
1999-09-27,CVP,26,0,8266
2003-05-12,SWP,26,58,2427
1997-04-21,CVP,26,0,2948
2000-02-27,CVP,26,60,8233
2022-03-05,CVP,26,0,1709
2004-03-09,SWP,26,54,15454
2000-03-22,SWP,26,18,11504
2005-02-08,CVP,26,0,8673
1995-06-29,CVP,26,0,8840
2005-08-21,CVP,26,0,8849
2013-02-14,CVP,26,0,4734
2019-08-13,CVP,26,0,5540
2019-01-14,SWP,26,0,5064
2011-06-01,SWP,26,0,8820
2010-01-31,SWP,26,0,7209
2011-05-30,CVP,26,0,1995
2011-08-31,CVP,26,0,8270
2014-05-24,SWP,26,0,465
2014-12-23,SWP,26,0,6470
1996-11-26,CVP,26,0,6220
2004-04-07,CVP,26,0,3858
2014-10-24,CVP,26,0,468
2004-11-07,CVP,26,0,8395
2022-02-15,SWP,26,0,1010
2000-06-06,SWP,26,2814,10217
2000-04-13,SWP,26,12,11555
2013-06-14,CVP,26,0,1593
2017-01-11,CVP,26,0,8121
2008-03-15,CVP,26,0,1716
2021-04-12,SWP,26,0,806
2010-08-27,CVP,26,0,8200
2010-08-22,CVP,26,0,8099
2001-01-10,SWP,26,0,1961
1997-07-04,CVP,26,0,8890
2016-05-13,SWP,26,0,3172
2000-07-12,SWP,26,6,13863
2008-08-29,CVP,26,0,8733
2004-04-29,CVP,26,NS,0
2021-09-12,SWP,26,0,747
2020-05-05,CVP,26,0,1948
2008-04-04,CVP,26,0,3639
2005-12-04,SWP,26,0,6545
2001-11-21,SWP,26,0,6092
2020-06-09,SWP,26,0,352
2010-02-01,SWP,26,0,7401
2006-11-09,SWP,26,0,11292
2014-12-02,CVP,26,0,1708
2005-01-31,SWP,26,36,15351
2015-04-07,CVP,26,0,1966
2014-11-20,CVP,26,0,1597
2003-10-30,CVP,26,0,6642
1995-06-10,SWP,26,0,7135
2016-10-18,SWP,26,0,3983
1998-01-13,SWP,26,8,12391
2003-12-09,CVP,26,0,7505
1994-10-16,CVP,26,0,5610
2015-05-25,SWP,26,0,1456
1995-05-15,CVP,26,0,5539
2014-05-27,CVP,26,0,1607
2019-04-15,SWP,26,0,1695
2015-05-12,CVP,26,0,1123
2008-10-01,SWP,26,0,1112
2010-05-12,CVP,26,0,1633
2008-08-23,SWP,26,0,2972
2020-10-01,CVP,26,0,7606
2016-03-28,CVP,26,0,5095
2015-08-17,SWP,26,0,373
2014-03-17,CVP,26,0,6635
1996-10-01,CVP,26,0,8175
2015-03-02,CVP,26,0,3068
2022-08-19,CVP,26,0,5396
2015-10-31,CVP,26,0,1888
1997-04-06,CVP,26,60,8572
2006-10-02,CVP,26,0,8509
1994-04-04,CVP,26,8,5093
1999-01-17,CVP,26,0,8071
2006-06-22,CVP,26,0,8512
2005-09-18,SWP,26,0,14295
2011-02-15,CVP,26,0,3857
1995-02-20,CVP,26,0,8264
2015-05-12,SWP,26,0,628
1994-05-31,CVP,26,324,3341
1999-03-10,SWP,26,3,4655
1999-06-18,SWP,26,522,1450
2016-11-21,CVP,26,0,1935
2021-02-28,CVP,26,0,1928
1994-06-02,CVP,26,528,1772
2005-09-16,SWP,26,0,14740
2003-02-02,CVP,26,12,8524
2013-02-22,SWP,26,0,2348
2015-11-24,CVP,26,0,1600
2022-09-18,CVP,26,0,5385
2020-08-20,SWP,26,0,6626
2005-11-08,CVP,26,0,8317
2013-03-21,SWP,26,0,4884
1999-07-08,SWP,26,98,11166
2014-06-29,SWP,26,0,431
2000-11-08,SWP,26,0,11394
2000-01-17,CVP,26,60,3662
2017-01-04,CVP,26,0,4984
1999-05-07,SWP,26,12,4350
2021-08-04,SWP,26,0,364
2017-01-20,CVP,26,0,8027
1995-10-05,SWP,26,0,3863
2001-10-25,CVP,26,0,4761
1996-10-12,CVP,26,0,8416
2008-03-01,SWP,26,0,2859
2016-06-24,CVP,26,0,1575
2005-04-05,CVP,26,0,5404
1996-05-11,SWP,26,1,1193
2019-12-10,CVP,26,0,6923
2012-11-15,CVP,26,0,7050
2006-09-26,CVP,26,0,8675
2013-01-28,CVP,26,12,3899
2019-07-13,SWP,26,0,13541
1999-09-04,CVP,26,0,8745
2014-04-06,CVP,26,0,8362
2010-07-17,CVP,26,0,8462
2002-03-28,SWP,26,0,3081
1998-04-05,CVP,26,0,1450
2017-11-18,CVP,26,0,6950
2020-04-19,CVP,26,0,1956
2022-01-15,CVP,26,0,8171
1994-05-15,SWP,26,37,995
2018-03-05,SWP,26,0,7258
2000-09-07,CVP,26,0,8606
2021-09-30,CVP,26,0,1581
2010-10-13,CVP,26,0,8244
1995-05-21,CVP,26,0,7193
2003-11-12,CVP,26,0,8504
2018-05-29,CVP,26,0,3710
2001-11-07,SWP,26,0,4971
2014-09-01,SWP,26,0,5651
2011-10-19,SWP,26,0,12032
2017-11-26,CVP,26,0,8407
2005-06-21,CVP,26,0,8640
2003-08-07,SWP,26,0,13863
2012-02-04,CVP,26,0,5211
2011-06-08,CVP,26,0,6338
2005-05-15,CVP,26,0,1790
2007-08-24,SWP,26,0,14181
2020-11-30,CVP,26,0,1922
2020-06-12,CVP,26,0,5342
1994-11-08,SWP,26,0,10616
2006-05-30,SWP,26,0,2800
2021-06-03,CVP,26,0,1584
1996-11-22,CVP,26,0,8250
2010-11-29,CVP,26,0,8129
1998-05-20,SWP,26,0,1746
2011-05-08,SWP,26,0,3899
2001-12-12,SWP,26,0,12830
