"Sample Date","Facility","Species","Salvage","Acrefeet"
1997-11-22,CVP,28,0,8291
2011-04-09,CVP,28,0,3666
1997-04-30,CVP,28,0,1950
2013-03-26,SWP,28,0,4224
2012-04-08,SWP,28,0,4186
2006-07-28,CVP,28,12,8662
2012-11-18,CVP,28,0,7033
2013-01-14,CVP,28,0,5380
2020-05-15,SWP,28,0,1459
2021-05-17,CVP,28,0,1598
2008-12-10,CVP,28,0,3703
2017-04-21,SWP,28,0,4284
1993-11-11,SWP,28,0,5609
2013-01-22,SWP,28,0,7168
2014-10-30,SWP,28,0,744
1993-10-21,CVP,28,0,8414
2001-11-15,CVP,28,0,8108
2000-01-20,CVP,28,0,1565
2012-02-02,CVP,28,0,6272
2013-07-08,CVP,28,0,7374
2012-03-17,CVP,28,0,5146
2021-02-08,CVP,28,0,3736
2009-03-20,CVP,28,0,6778
2005-12-06,SWP,28,0,10916
2010-10-03,CVP,28,0,8220
2002-10-08,CVP,28,0,8470
2015-11-06,SWP,28,0,3052
2013-07-18,SWP,28,0,7718
1994-07-23,SWP,28,0,1814
1997-08-15,SWP,28,0,3175
1999-11-27,CVP,28,0,8030
2015-11-16,SWP,28,0,1667
2013-06-02,SWP,28,0,2937
1994-07-18,CVP,28,0,7302
1995-05-04,SWP,28,0,2534
2010-08-08,SWP,28,0,14572
2001-10-21,CVP,28,0,6687
2001-02-18,CVP,28,0,6475
2021-09-21,CVP,28,0,5371
2008-08-07,SWP,28,0,3095
2011-10-23,SWP,28,0,16032
2001-07-16,CVP,28,0,8349
2011-04-21,CVP,28,0,5470
2000-11-21,SWP,28,0,10592
2011-12-18,SWP,28,0,12576
1998-05-07,SWP,28,0,947
2017-04-25,CVP,28,0,8533
2000-02-24,SWP,28,0,13129
1997-10-06,SWP,28,0,11314
2021-02-15,SWP,28,0,5112
2000-10-11,SWP,28,0,7546
1999-06-16,SWP,28,0,1450
1999-04-16,SWP,28,0,7693
2002-01-08,SWP,28,0,2990
2017-03-09,CVP,28,0,7430
2013-09-16,SWP,28,0,3696
2004-10-11,CVP,28,0,8542
2010-03-12,SWP,28,0,4892
2019-08-19,CVP,28,0,8520
2019-03-09,CVP,28,0,5468
2004-07-02,SWP,28,0,6697
2021-11-07,SWP,28,0,6366
2008-09-05,CVP,28,0,8707
2003-12-13,SWP,28,0,5954
2006-01-13,CVP,28,0,7686
2013-11-06,SWP,28,0,5859
2021-08-18,CVP,28,0,1597
2019-12-12,CVP,28,0,6915
2019-07-17,SWP,28,0,13420
2009-09-01,CVP,28,0,8064
2015-01-09,SWP,28,0,9969
1999-01-08,SWP,28,0,404
2011-10-06,SWP,28,0,13272
2010-11-11,SWP,28,0,10392
2008-04-11,SWP,28,0,1888
2021-12-28,CVP,28,0,3403
2013-08-18,CVP,28,0,8008
2010-05-31,SWP,28,0,8475
2017-05-25,CVP,28,0,3627
2020-10-09,CVP,28,0,6771
2001-09-19,SWP,28,0,7846
1995-03-01,SWP,28,0,5750
2002-06-27,SWP,28,0,4775
2002-07-29,SWP,28,0,14073
2005-09-16,CVP,28,0,8665
2006-08-06,SWP,28,0,13834
2010-03-25,CVP,28,0,5550
2007-07-09,CVP,28,0,8636
1997-04-07,CVP,28,0,8967
2016-03-01,CVP,28,0,6802
2019-09-29,CVP,28,0,8570
2007-12-30,CVP,28,0,2053
1996-09-20,CVP,28,0,8471
2015-11-03,CVP,28,0,3231
1998-11-05,CVP,28,0,8557
2001-11-17,SWP,28,0,10838
2021-07-08,CVP,28,0,1600
2009-10-25,CVP,28,0,8171
2009-07-18,CVP,28,0,8125
2019-10-10,SWP,28,0,1308
2011-05-07,SWP,28,0,4970
2010-07-05,SWP,28,0,12883
2016-10-30,SWP,28,0,8755
2011-07-25,SWP,28,0,14518
2015-05-16,SWP,28,0,546
2011-11-02,CVP,28,0,8025
1995-11-03,SWP,28,0,11474
2005-06-10,CVP,28,0,8708
2015-03-11,SWP,28,0,2184
2011-03-31,SWP,28,0,7803
1994-11-25,CVP,28,0,5494
2015-06-11,CVP,28,0,1292
2017-10-16,CVP,28,0,8643
2020-02-05,CVP,28,0,6899
1999-07-23,SWP,28,0,13006
2017-05-07,CVP,28,0,4800
2006-02-09,SWP,28,0,8356
2017-05-10,CVP,28,0,6767
2009-08-30,SWP,28,0,8205
2012-05-27,CVP,28,0,1610
2002-03-04,SWP,28,0,8583
2017-04-07,CVP,28,0,7453
2014-09-04,CVP,28,0,1611
2016-09-16,SWP,28,0,11905
2022-06-09,CVP,28,0,1798
2021-11-22,SWP,28,NS,0
2002-10-31,CVP,28,0,4161
1994-08-22,CVP,28,0,4026
2008-09-05,SWP,28,0,3719
2012-04-11,SWP,28,0,3458
2008-12-24,SWP,28,0,2760
2018-04-05,CVP,28,0,5378
2008-04-21,SWP,28,0,1840
1995-04-24,SWP,28,0,888
2018-12-01,SWP,28,0,7532
1993-11-22,CVP,28,0,8395
2005-08-18,CVP,28,0,8726
2003-04-11,CVP,28,0,6371
2014-11-01,CVP,28,0,1601
2005-02-06,SWP,28,0,9862
2008-09-22,SWP,28,0,1102
2002-01-18,CVP,28,0,8253
2014-12-13,SWP,28,0,13328
2003-06-25,SWP,28,0,7695
2011-01-08,CVP,28,0,8110
2003-06-10,CVP,28,0,8742
1998-06-20,CVP,28,0,5539
2007-04-16,CVP,28,0,7053
2013-07-13,CVP,28,0,7305
2008-03-28,SWP,28,0,2890
2009-04-15,CVP,28,0,2269
2017-07-14,SWP,28,0,14922
2013-08-22,CVP,28,0,8285
2015-01-05,SWP,28,0,4601
2022-01-04,SWP,28,0,1874
1996-08-07,SWP,28,0,12513
1998-11-09,CVP,28,0,8159
1997-11-29,CVP,28,0,8151
2005-09-24,CVP,28,0,8628
2019-03-29,CVP,28,0,3716
2014-10-28,CVP,28,0,1204
2014-12-21,CVP,28,0,3867
1999-09-02,SWP,28,0,9896
2017-11-23,CVP,28,0,8383
2010-02-27,SWP,28,0,5503
2010-12-16,SWP,28,0,12632
2013-10-31,CVP,28,0,2974
1993-11-25,CVP,28,0,8423
2007-11-13,SWP,28,0,5965
2015-08-13,SWP,28,0,560
2016-06-19,CVP,28,0,1592
1998-09-11,CVP,28,0,8769
2013-03-18,SWP,28,0,5708
2010-12-10,SWP,28,0,12632
2019-10-01,SWP,28,0,12547
2010-07-20,SWP,28,0,8432
2005-02-22,CVP,28,0,8189
2014-05-20,SWP,28,0,555
2005-04-29,CVP,28,0,3926
1994-07-21,CVP,28,0,3961
1997-11-19,SWP,28,0,11595
1999-05-12,CVP,28,0,1706
2018-07-20,CVP,28,0,8487
2006-03-24,SWP,28,0,5859
2003-06-23,SWP,28,0,12764
1994-03-06,SWP,28,0,4472
2007-11-11,CVP,28,0,5453
2007-12-11,CVP,28,0,8560
1998-06-08,CVP,28,0,5242
1998-12-22,SWP,28,0,1242
1994-02-15,SWP,28,0,4952
2002-10-09,CVP,28,0,8791
2015-12-26,SWP,28,0,5823
2002-02-04,SWP,28,0,10840
2009-11-28,SWP,28,0,5719
2009-05-19,CVP,28,0,1784
2021-08-08,SWP,28,0,455
2010-09-22,CVP,28,0,8288
2017-05-29,SWP,28,0,3918
2010-11-13,SWP,28,0,9551
2001-04-30,SWP,28,0,738
2022-02-10,CVP,28,0,3574
2016-03-11,SWP,28,0,6124
2021-02-12,CVP,28,0,3734
2022-03-04,CVP,28,0,1712
2008-04-17,SWP,28,0,2669
2018-01-10,SWP,28,0,5158
2000-11-13,CVP,28,0,8105
2012-05-28,CVP,28,0,1613
2014-05-10,CVP,28,0,1981
2008-01-25,CVP,28,4,7310
2012-06-22,CVP,28,0,4313
2019-08-11,CVP,28,0,5367
1999-03-16,CVP,28,0,8623
2020-04-08,SWP,28,0,1255
2007-04-28,CVP,28,0,1680
2009-04-23,SWP,28,0,2136
2018-05-17,CVP,28,0,1893
2018-02-25,CVP,28,0,1730
2020-08-22,SWP,28,0,10729
1998-08-22,CVP,28,0,7155
2006-02-16,SWP,28,0,14293
2019-05-20,SWP,28,0,3667
1998-08-16,CVP,28,0,8967
2002-04-26,SWP,28,0,1960
1993-11-15,CVP,28,0,8461
2001-07-03,CVP,28,0,8332
1999-12-16,SWP,28,0,1516
2014-04-02,CVP,28,0,8341
2015-04-27,SWP,28,0,920
2014-02-20,CVP,28,0,3917
2006-02-10,SWP,28,0,9275
2015-09-09,CVP,28,0,3609
2006-04-09,CVP,28,0,1806
2000-02-13,CVP,28,0,8060
1998-01-12,SWP,28,0,13869
2003-07-31,SWP,28,0,11740
2011-03-14,SWP,28,0,7751
2018-02-26,CVP,28,0,1736
2008-08-14,CVP,28,0,5512
2001-01-10,CVP,28,0,2000
2009-03-28,CVP,28,0,3731
2017-01-26,CVP,28,0,7995
1999-08-07,SWP,28,0,13753
2014-01-25,SWP,28,0,2927
2020-11-24,SWP,28,0,6615
2006-07-05,SWP,28,0,12565
2007-12-09,SWP,28,0,11848
2007-06-14,CVP,28,0,5010
1997-04-03,CVP,28,0,8966
1995-01-28,CVP,28,0,8192
2002-05-21,SWP,28,0,836
2002-06-21,CVP,28,0,3454
2021-11-20,CVP,28,0,5432
2013-03-21,CVP,28,0,6835
2005-06-21,SWP,28,0,2376
2013-03-06,CVP,28,0,5750
2017-03-02,CVP,28,0,7461
2019-08-29,CVP,28,0,8532
2001-07-13,CVP,28,0,8308
2005-04-23,CVP,28,0,3749
1995-01-30,CVP,28,0,8224
2002-04-16,SWP,28,NS,0
2007-08-14,CVP,28,0,8771
2015-03-25,SWP,28,0,1085
2004-12-11,SWP,28,0,3102
2015-05-15,CVP,28,0,375
2022-04-01,CVP,28,0,1785
2000-01-08,CVP,28,0,8130
2006-05-13,SWP,28,0,280
1994-02-11,SWP,28,0,5605
1999-07-18,CVP,28,0,8744
2021-09-27,CVP,28,0,5355
2005-12-18,SWP,28,0,7614
1994-05-07,CVP,28,0,1717
1994-12-18,CVP,28,0,8194
2002-01-22,SWP,28,0,14434
2013-12-07,CVP,28,0,1974
2009-09-22,CVP,28,0,7546
2022-08-30,CVP,28,0,5367
2004-06-30,SWP,28,0,2231
2007-04-18,CVP,28,0,7088
2019-04-18,CVP,28,0,3464
2020-11-21,SWP,28,0,3430
2015-11-27,CVP,28,0,1587
1998-10-06,SWP,28,0,9994
2003-05-22,CVP,28,0,3347
2008-10-20,SWP,28,0,1092
2006-04-27,CVP,28,0,3404
2009-11-17,CVP,28,0,5721
2016-06-05,CVP,28,0,1595
1993-10-28,SWP,28,0,13027
2012-09-06,SWP,28,0,13733
2009-03-16,SWP,28,0,6249
1999-11-24,SWP,28,0,12702
2002-04-20,CVP,28,0,1761
2020-02-01,CVP,28,0,5191
2013-06-06,SWP,28,0,744
2009-04-19,CVP,28,0,1689
2015-11-26,SWP,28,0,546
2002-12-22,SWP,28,0,14414
1996-01-23,CVP,28,0,8696
2020-11-17,CVP,28,0,3663
2003-03-10,SWP,28,0,10623
2008-05-05,CVP,28,0,1670
2022-10-01,SWP,28,0,1004
1997-09-18,SWP,28,0,11293
2002-06-12,CVP,28,0,3571
2008-05-18,SWP,28,0,2083
2014-10-07,CVP,28,0,1609
2019-02-21,SWP,28,0,15053
1995-01-02,CVP,28,0,8386
2003-10-05,CVP,28,0,8626
2007-02-26,SWP,28,0,4779
2021-11-15,CVP,28,0,6510
1999-10-15,CVP,28,0,8452
2000-01-26,CVP,28,0,7958
2021-01-20,CVP,28,0,3267
2021-09-15,CVP,28,0,5062
2001-05-17,SWP,28,0,1208
2017-11-11,CVP,28,0,3629
1996-10-21,CVP,28,12,8445
2011-02-12,SWP,28,0,13272
2017-12-18,SWP,28,0,5925
1994-04-13,SWP,28,0,753
1996-03-03,SWP,28,0,9096
2013-01-18,SWP,28,0,7821
2021-02-04,CVP,28,0,3728
1996-12-30,CVP,28,0,7674
1999-08-31,CVP,28,0,8686
2012-11-22,CVP,28,0,8694
2002-09-08,CVP,28,0,8670
2001-12-07,CVP,28,0,7925
2022-08-21,CVP,28,0,5378
2007-08-13,SWP,28,0,14254
2021-10-07,SWP,28,0,560
2018-03-13,CVP,28,0,5423
2020-11-09,SWP,28,0,1049
2018-12-16,SWP,28,0,4017
2010-10-17,SWP,28,0,9684
2002-05-25,CVP,28,0,1830
2019-09-06,SWP,28,0,11132
1998-08-07,SWP,28,0,7524
2013-09-06,SWP,28,0,9523
2006-01-18,SWP,28,0,6358
2005-08-15,SWP,28,0,14707
2013-12-23,CVP,28,0,1943
1996-12-20,CVP,28,0,8150
2014-12-08,SWP,28,0,10718
1994-05-26,SWP,28,0,6378
2014-08-01,SWP,28,0,2402
2019-03-01,SWP,28,0,6788
2004-11-27,SWP,28,0,3035
1994-04-10,SWP,28,0,742
2007-05-17,SWP,28,0,545
2016-06-30,SWP,28,0,1438
2016-09-14,CVP,28,0,6552
2005-07-10,CVP,28,0,8651
1994-04-14,CVP,28,0,2594
1995-11-24,CVP,28,0,8552
2013-05-02,CVP,28,0,6258
2018-05-25,CVP,28,0,3674
1996-02-23,SWP,28,0,6084
1997-08-10,CVP,28,0,8971
2012-11-07,CVP,28,0,8389
1994-11-21,CVP,28,0,5449
2013-03-16,CVP,28,0,3409
2018-02-09,SWP,28,0,7125
2001-10-11,CVP,28,0,8305
2005-12-23,CVP,28,0,8572
2006-02-07,CVP,28,0,8560
2016-04-12,SWP,28,0,901
2020-09-11,SWP,28,0,1493
2004-07-06,CVP,28,0,7768
2001-09-09,SWP,28,0,6712
2018-06-19,CVP,28,0,3231
2000-09-10,SWP,28,0,13654
2016-07-09,CVP,28,0,1569
2015-01-12,CVP,28,0,1732
2021-01-31,CVP,28,0,3308
2012-12-13,CVP,28,0,8754
2005-07-22,SWP,28,0,14257
2012-09-29,SWP,28,0,6762
1997-06-30,CVP,28,0,8702
1998-03-31,CVP,28,0,5305
2012-02-13,SWP,28,0,3383
2007-06-20,SWP,28,0,1422
2002-03-15,CVP,28,0,8316
2012-03-21,CVP,28,0,5598
2020-02-17,CVP,28,0,1739
2001-11-29,CVP,28,0,4949
2012-07-09,SWP,28,0,8848
2018-10-28,SWP,28,0,6854
2004-02-11,SWP,28,0,12639
2017-09-10,CVP,28,0,8653
1996-05-23,CVP,28,0,8619
2001-09-17,SWP,28,0,8457
1998-02-05,CVP,28,0,5564
2012-05-15,SWP,28,0,1132
2014-02-26,CVP,28,0,1587
1996-11-05,SWP,28,0,11414
2014-09-18,SWP,28,0,4427
1996-07-05,CVP,28,0,8876
1999-05-07,SWP,28,0,4350
2011-10-22,SWP,28,0,14615
2017-12-02,SWP,28,0,12800
2003-08-03,CVP,28,0,8487
2006-01-27,SWP,28,0,4907
2009-06-30,CVP,28,0,3494
2007-03-25,SWP,28,0,6044
2013-11-23,SWP,28,0,1905
2016-09-25,SWP,28,0,10029
2014-02-15,CVP,28,0,5141
2021-08-22,CVP,28,0,1957
2022-05-09,SWP,28,0,818
2017-02-28,CVP,28,0,7538
1994-10-23,SWP,28,0,5105
2005-01-27,SWP,28,0,14696
2015-08-28,SWP,28,0,1307
1996-04-02,CVP,28,0,6373
1997-06-04,CVP,28,0,8976
2006-08-08,SWP,28,0,14045
2016-03-19,CVP,28,0,6777
2021-01-07,CVP,28,0,1640
2011-03-11,SWP,28,0,6664
2018-08-26,SWP,28,0,10797
2003-09-29,CVP,28,0,8928
2002-02-09,SWP,28,0,11100
2022-03-05,SWP,28,0,399
1995-12-21,CVP,28,0,8403
1997-03-03,SWP,28,0,1783
2004-04-17,CVP,28,NS,0
2008-09-25,CVP,28,0,8532
2022-09-01,SWP,28,0,1314
2013-04-07,SWP,28,0,2891
2022-09-01,CVP,28,0,5426
1996-03-28,SWP,28,0,8105
2007-11-19,CVP,28,0,5423
2016-12-11,CVP,28,0,4894
1993-11-10,SWP,28,0,5792
1993-10-25,CVP,28,0,8385
2001-03-16,SWP,28,0,13209
2012-08-02,CVP,28,0,8299
2000-12-22,CVP,28,0,8235
2001-04-04,SWP,28,0,5420
2008-10-07,SWP,28,0,1075
2010-02-26,SWP,28,0,5885
2011-01-19,SWP,28,0,14704
1997-09-21,CVP,28,0,8509
2019-04-30,CVP,28,0,1968
2014-10-05,CVP,28,0,1603
2011-09-23,SWP,28,0,14065
1995-03-09,CVP,28,0,7950
2007-08-28,CVP,28,0,8671
2018-04-30,SWP,28,0,1010
2013-11-24,SWP,28,0,3368
2008-10-14,SWP,28,0,1092
2010-03-18,CVP,28,0,6449
1994-08-28,CVP,28,0,7109
2009-01-07,SWP,28,0,4901
2000-05-07,SWP,28,0,1574
2011-12-04,CVP,28,0,7986
1995-10-19,CVP,28,0,8685
2015-08-04,SWP,28,0,468
2011-06-25,CVP,28,0,8319
1999-04-04,SWP,28,0,12043
2021-08-14,CVP,28,0,1583
1997-06-03,SWP,28,0,3382
2002-10-30,CVP,28,0,4370
2008-06-07,SWP,28,0,1569
2008-12-28,CVP,28,0,2018
1996-02-21,SWP,28,0,6078
1993-11-30,CVP,28,0,8411
2017-06-05,SWP,28,0,11435
2018-12-10,SWP,28,0,7408
2018-10-17,SWP,28,0,4745
2020-08-01,SWP,28,0,3052
2015-07-19,SWP,28,0,373
2013-05-22,CVP,28,0,1608
2019-01-16,CVP,28,0,6664
2000-01-05,CVP,28,0,8174
1999-06-17,SWP,28,0,1453
2018-03-19,CVP,28,0,5264
2018-01-11,CVP,28,0,7042
1999-03-24,CVP,28,0,8802
1996-08-08,SWP,28,0,12592
2013-03-03,CVP,28,0,5699
1997-08-17,CVP,28,0,8832
1999-11-16,SWP,28,0,6754
2011-01-27,SWP,28,0,8792
2020-02-15,CVP,28,0,1737
2022-07-17,SWP,28,0,1047
1997-12-01,CVP,28,0,8100
2006-01-30,CVP,28,0,8342
2021-06-02,CVP,28,0,1587
1998-08-26,CVP,28,0,8839
2012-09-29,CVP,28,0,8623
2013-05-23,SWP,28,0,744
2017-10-15,SWP,28,0,493
2010-11-27,CVP,28,0,8174
2011-09-22,SWP,28,0,14062
2018-03-30,CVP,28,0,6958
2018-08-28,CVP,28,0,8450
2009-10-06,CVP,28,0,8087
2016-02-25,CVP,28,0,6814
2000-04-08,SWP,28,0,9981
2022-08-10,SWP,28,0,1941
2021-04-15,CVP,28,0,1600
2006-12-09,SWP,28,0,9898
2004-10-26,CVP,28,0,8402
2015-05-19,SWP,28,0,983
2008-10-25,CVP,28,0,7206
1998-10-03,CVP,28,0,8367
2004-05-22,SWP,28,0,1005
1996-03-14,SWP,28,0,5218
2007-08-11,SWP,28,0,11058
2004-07-30,SWP,28,0,11772
2001-03-15,CVP,28,0,1475
1998-09-18,CVP,28,0,8470
2009-05-26,SWP,28,0,2558
2018-10-20,SWP,28,0,5883
2002-01-21,CVP,28,0,8219
2016-05-18,SWP,28,0,1001
2019-04-16,SWP,28,0,2044
2005-11-19,SWP,28,0,9357
2001-01-13,SWP,28,0,5499
2015-11-02,SWP,28,NS,0
2020-08-23,SWP,28,0,11087
2016-05-03,SWP,28,0,2053
2007-09-13,SWP,28,0,9689
2011-01-10,CVP,28,0,8073
2019-06-29,SWP,28,NS,0
1998-08-18,CVP,28,0,8853
1995-08-26,SWP,28,0,12967
2013-01-21,CVP,28,0,1955
1999-12-12,SWP,28,0,6563
2012-10-09,CVP,28,0,8546
2005-07-13,CVP,28,0,8812
2003-04-21,SWP,28,0,1261
1998-10-15,CVP,28,0,8397
2008-06-26,SWP,28,0,2037
2009-01-19,CVP,28,0,3744
2014-07-25,CVP,28,0,424
2004-02-18,CVP,28,0,7373
1996-03-01,CVP,28,0,3796
2005-03-06,SWP,28,0,9368
1994-10-23,CVP,28,0,4012
2012-03-27,CVP,28,0,4898
2006-07-23,CVP,28,0,8670
2011-12-27,CVP,28,0,7926
2015-06-30,SWP,28,0,747
2000-05-16,CVP,28,0,1715
2013-12-15,CVP,28,0,1967
2017-01-16,CVP,28,0,7983
2003-01-27,CVP,28,0,8530
2018-09-07,CVP,28,0,8493
1996-05-05,CVP,28,0,1800
2002-05-26,CVP,28,0,1833
1997-09-26,CVP,28,0,8573
2004-12-19,SWP,28,0,12561
2021-12-17,SWP,28,0,9935
2018-11-20,CVP,28,0,3582
2007-07-26,CVP,28,0,8813
2013-06-19,SWP,28,0,2196
1994-11-17,CVP,28,0,6141
2003-11-21,SWP,28,0,6399
2015-10-05,CVP,28,0,1598
1995-02-11,SWP,28,0,7452
2008-07-15,CVP,28,0,7501
2016-09-16,CVP,28,0,6588
2021-09-16,CVP,28,0,5065
2020-03-13,SWP,28,0,2980
2010-07-27,CVP,28,0,8425
2012-02-20,SWP,28,0,2184
2015-03-07,SWP,28,0,3258
1997-12-21,SWP,28,0,13547
2010-06-15,SWP,28,0,6042
2006-05-31,SWP,28,0,3962
2005-01-31,SWP,28,0,15351
2019-01-18,SWP,28,0,5415
2014-06-20,SWP,28,0,1211
1994-08-01,CVP,28,0,4032
2013-11-02,SWP,28,0,3777
2019-12-31,CVP,28,0,7414
2010-03-17,CVP,28,0,5378
2007-06-20,CVP,28,0,7447
2000-07-20,SWP,28,0,13710
2003-11-22,CVP,28,0,8607
1994-04-23,SWP,28,0,738
1994-11-23,CVP,28,0,5441
2005-03-02,CVP,28,0,8182
2003-09-28,SWP,28,0,11367
2005-07-06,CVP,28,0,8560
2010-03-21,CVP,28,0,6919
2017-09-01,CVP,28,0,8651
2017-11-27,CVP,28,0,8381
2021-12-24,SWP,28,0,1034
2014-05-18,CVP,28,0,1612
1997-10-14,CVP,28,0,8571
2001-05-06,CVP,28,0,1477
2021-11-28,SWP,28,NS,0
2022-02-11,SWP,28,0,1010
2016-12-26,CVP,28,0,6935
2009-10-07,CVP,28,0,8136
2015-05-18,CVP,28,0,1237
2007-03-11,CVP,28,0,8493
2002-07-25,SWP,28,0,13842
2010-12-02,CVP,28,0,8148
1995-07-18,SWP,28,0,13275
2004-08-01,CVP,28,0,8599
1999-02-22,SWP,28,0,987
2002-05-15,SWP,28,0,1911
2011-08-24,SWP,28,0,12701
2021-05-24,SWP,28,0,455
2022-07-25,CVP,28,0,5394
2014-07-12,SWP,28,0,2170
1997-05-26,SWP,28,0,4375
1999-06-26,CVP,28,0,8784
2005-06-14,SWP,28,0,12848
2022-06-02,CVP,28,0,1815
2000-01-11,CVP,28,0,8158
2001-03-17,SWP,28,0,13152
2006-06-29,CVP,28,0,8764
2003-11-12,SWP,28,0,11817
2004-05-16,CVP,28,0,1460
2022-03-14,CVP,28,0,1614
2010-09-15,SWP,28,0,14289
2019-05-31,SWP,28,0,6632
2005-08-17,SWP,28,0,14052
2011-04-16,SWP,28,0,6607
2007-05-15,SWP,28,0,1034
2001-06-03,SWP,28,0,1555
2011-11-29,SWP,28,0,6701
2013-09-30,CVP,28,0,6561
2004-04-17,SWP,28,0,3013
2003-11-26,SWP,28,0,4943
2007-01-25,SWP,28,0,4678
2022-02-20,SWP,28,0,232
2007-05-23,CVP,28,0,1682
2021-06-12,SWP,28,0,1488
2012-05-15,CVP,28,0,7926
2013-01-27,SWP,28,0,2974
2014-01-29,SWP,28,0,910
2000-04-10,CVP,28,0,8374
2018-12-17,SWP,28,0,3734
2012-03-13,SWP,28,0,744
2014-01-31,CVP,28,0,498
2020-12-08,CVP,28,0,1651
2007-08-28,SWP,28,0,10871
2013-03-09,CVP,28,0,5324
1998-08-24,CVP,28,0,8395
2010-01-14,SWP,28,0,8570
2022-03-11,SWP,28,0,383
2019-10-26,SWP,28,0,381
2013-09-17,SWP,28,0,4970
2006-08-03,CVP,28,0,8921
2019-12-29,CVP,28,0,6894
2019-07-14,SWP,28,0,12967
2020-04-13,CVP,28,0,3199
1994-08-23,SWP,28,0,11982
2022-09-22,CVP,28,0,5353
2004-08-31,CVP,28,0,8611
2022-06-11,CVP,28,0,1804
2020-06-27,CVP,28,0,3645
2010-08-03,CVP,28,0,8315
2010-01-26,CVP,28,0,5368
2017-12-26,CVP,28,0,6953
2017-06-15,SWP,28,0,13711
2007-03-08,CVP,28,0,8902
2014-11-07,SWP,28,0,3395
2019-04-29,SWP,28,0,2687
2005-04-16,SWP,28,0,11873
1998-04-26,SWP,28,0,639
1995-05-05,CVP,28,0,5750
2018-12-13,CVP,28,0,7030
2000-03-01,CVP,28,0,8238
2015-04-12,CVP,28,0,1961
1995-11-11,CVP,28,0,8745
2001-03-24,SWP,28,0,12686
2020-09-02,SWP,28,0,3623
2010-05-09,SWP,28,0,1985
2019-01-13,SWP,28,0,5044
2010-08-08,CVP,28,0,8286
1996-12-07,SWP,28,0,12543
2021-10-12,SWP,28,0,467
2016-05-14,CVP,28,0,1953
1999-06-04,CVP,28,0,7454
1996-12-31,CVP,28,0,7674
2002-09-29,CVP,28,0,8666
2006-05-27,SWP,28,0,6843
2009-11-09,CVP,28,0,6835
2005-01-23,SWP,28,0,15072
2013-03-18,CVP,28,0,3358
2005-08-23,SWP,28,0,15090
2009-08-28,SWP,28,0,8236
2011-12-05,CVP,28,0,7995
2018-12-08,CVP,28,0,7938
1997-05-09,CVP,28,0,1923
2013-05-01,CVP,28,0,1614
1998-10-27,CVP,28,0,8027
2008-11-11,SWP,28,0,3960
2016-05-12,SWP,28,0,3060
2002-09-22,SWP,28,0,5758
2018-08-07,CVP,28,0,8453
2015-12-23,CVP,28,0,3203
1999-01-26,SWP,28,0,4404
1999-05-26,CVP,28,0,3585
2014-11-14,SWP,28,0,4159
2017-07-25,CVP,28,0,7722
2000-08-13,CVP,28,0,8703
2002-09-02,SWP,28,0,11804
2012-08-25,SWP,28,0,10128
2014-06-30,SWP,28,0,434
2019-02-20,SWP,28,0,15126
2009-03-12,SWP,28,0,5747
2009-04-09,CVP,28,0,3652
2013-05-13,SWP,28,0,2184
2020-11-15,CVP,28,0,3645
1993-12-23,SWP,28,0,13957
2000-09-15,SWP,28,0,14325
2020-06-30,CVP,28,0,5104
2005-10-14,SWP,28,0,13177
1997-03-05,SWP,28,0,248
2003-05-12,CVP,28,0,1695
2017-08-13,CVP,28,0,8639
1995-03-19,CVP,28,0,5620
2012-05-21,SWP,28,0,6416
1999-12-29,SWP,28,0,10749
1999-07-11,CVP,28,0,8764
2017-12-13,CVP,28,0,8399
2013-04-21,SWP,28,0,2984
2020-07-14,SWP,28,0,3415
1994-06-05,SWP,28,0,756
2009-04-22,CVP,28,0,1694
2016-09-23,SWP,28,0,19850
2016-08-26,CVP,28,0,7035
2022-03-12,CVP,28,0,1622
1994-01-12,SWP,28,0,4253
2007-05-10,SWP,28,0,1056
2006-05-15,CVP,28,0,1686
1998-11-14,CVP,28,0,7219
2018-06-25,SWP,28,0,3073
2022-03-26,SWP,28,0,608
2004-01-07,SWP,28,0,13860
1999-01-16,CVP,28,0,8128
2018-09-13,SWP,28,0,11618
2019-04-17,CVP,28,0,3472
1997-09-30,SWP,28,18,10702
2007-08-30,CVP,28,0,8812
1999-03-20,CVP,28,0,8699
2021-07-10,CVP,28,0,1603
2013-02-28,SWP,28,0,5041
1994-12-13,SWP,28,0,3968
2019-03-17,SWP,28,0,13043
2022-06-24,SWP,28,0,446
2012-03-06,SWP,28,0,2928
2003-08-06,CVP,28,0,8441
2009-05-18,CVP,28,0,2697
2017-09-19,SWP,28,0,9048
2007-06-07,CVP,28,0,1680
1997-02-04,SWP,28,0,2283
2013-01-24,SWP,28,0,4682
2012-11-29,CVP,28,0,8670
1995-08-28,SWP,28,0,8368
2016-02-03,CVP,28,0,3183
2000-12-19,CVP,28,0,8257
2006-08-21,SWP,28,0,14387
2015-07-06,CVP,28,0,612
2004-07-16,SWP,28,0,13925
2021-05-01,SWP,28,0,608
2003-09-17,CVP,28,0,6905
2009-05-26,CVP,28,0,1784
2013-02-02,CVP,28,0,4762
2021-08-07,SWP,28,0,455
2014-03-01,SWP,28,0,2559
2015-02-09,SWP,28,0,9228
2022-07-01,CVP,28,0,3013
1998-05-22,SWP,28,0,3355
